T[K],RRR20,RRR30,RRR40,RRR60,RRR80,RRR100,RRR300
150.01003344481606,380.11296383058277,395.72758878034415,403.44003602540647,408.63255773469734,410.6479380275742,416.1091125837758,417.092881625418
151.00334448160535,379.9266660890281,395.6117919757528,403.1238095459753,408.38567452058726,410.43001881976693,416.24220230159284,417.04765365347424
151.99665551839465,379.86781753843565,395.4881179545205,402.80758306654417,408.1387913064772,410.0834345070204,416.3752920194098,417.0024256815305
152.98996655518394,379.8484620832298,395.3644439332882,402.491356587113,407.89190809236703,409.7336926936027,416.50838173722684,416.95719770958675
153.98327759197323,379.82910662802396,395.24076991205595,402.1751301076818,407.64502487825695,409.3839508801849,416.64147145504387,416.911969737643
154.97658862876256,379.80975117281815,395.11709589082363,401.85890362825063,407.39814166414686,409.0342090667672,416.59068432308334,416.86674176569926
155.96989966555185,379.7903957176123,394.9934218695914,401.54267714881945,407.1512584500368,408.6844672533494,415.8566488702872,416.8215137937555
156.96321070234114,379.7710402624065,394.86974784835905,401.22645066938827,406.9360177902533,408.3347254399317,415.122613417491,416.77628582181177
157.95652173913044,379.75168480720066,394.65624546846726,400.9102241899571,406.73563403029385,407.98498362651395,414.3885779646948,416.731057849868
158.94983277591973,379.7323293519948,394.43375868227383,400.59399771052597,406.53525027033436,407.6352418130962,413.6545425118986,416.68582987792433
159.94314381270902,379.712973896789,394.21127189608035,400.2777712310948,406.33486651037487,407.28549999967845,412.9205070591024,416.6440741198077
160.93645484949832,379.6936184415831,393.9887851098869,399.9615447516636,406.13448275041543,407.0064013180572,412.1864716063062,416.67110973930085
161.9297658862876,379.6742629863773,393.76629832369343,399.64531827223243,405.93409899045594,406.83750398995704,411.45243615351006,416.69814535879397
162.92307692307693,379.6268441790904,393.5438115375,399.32909179280125,405.7337152304965,406.66860666185687,410.71840070071386,416.725180978287
163.91638795986623,379.50308166938555,393.3213247513065,399.01286531337007,405.533331470537,406.4997093337567,410.4349029875285,416.75221659778015
164.90969899665552,379.3793191596807,393.0988379651131,398.6966388339389,405.3329477105775,406.3308120056565,410.4517423576702,416.77925221727327
165.90301003344482,379.25555664997574,392.8763511789196,398.38041235450777,405.1325639506181,406.16191467755635,410.46858172781185,416.30144160029107
166.8963210702341,379.13179414027087,392.6538643927262,398.0641858750766,404.9321801906586,405.9930173494562,410.4854210979535,415.6817869373985
167.8896321070234,379.008031630566,392.4313776065327,397.7479593956454,404.7317964306991,405.824120021356,410.50226046809513,415.0621322745059
168.8829431438127,378.8842691208611,392.20889082033926,397.43173291621423,404.53141267073966,405.6552226932558,410.5190998382368,414.4424776116134
169.87625418060202,378.7605066111562,391.9864040341458,397.25820162986855,404.33102891078016,405.4863253651556,410.53593920837847,413.82282294872084
